data_ano,id_municipio,id_especie,area_ha
31/12/2016,958,2,0
31/12/2014,958,3,0
31/12/2015,958,3,0
31/12/2016,958,3,0
31/12/2014,959,1,50
31/12/2015,959,1,105
31/12/2016,959,1,105
31/12/2014,959,2,0
31/12/2015,959,2,0
31/12/2016,959,2,0
31/12/2014,959,3,0
31/12/2015,959,3,0
31/12/2016,959,3,0
31/12/2014,960,1,150
31/12/2015,960,1,125
31/12/2016,960,1,100
31/12/2014,960,2,0
31/12/2015,960,2,0
31/12/2016,960,2,0
31/12/2014,960,3,0
31/12/2015,960,3,0
31/12/2016,960,3,0
31/12/2014,961,1,400
31/12/2015,961,1,350
31/12/2016,961,1,1307
31/12/2014,961,2,0
31/12/2015,961,2,0
31/12/2016,961,2,0
31/12/2014,961,3,0
31/12/2015,961,3,0
31/12/2016,961,3,0
31/12/2014,962,1,787
31/12/2015,962,1,700
31/12/2016,962,1,700
31/12/2014,962,2,0
31/12/2015,962,2,0
31/12/2016,962,2,0
31/12/2014,962,3,0
31/12/2015,962,3,0
31/12/2016,962,3,0
31/12/2014,963,1,2540
31/12/2015,963,1,2330
31/12/2016,963,1,2232
31/12/2014,963,2,0
31/12/2015,963,2,0
31/12/2016,963,2,0
31/12/2014,963,3,0
31/12/2015,963,3,0
31/12/2016,963,3,0
31/12/2014,964,1,49
31/12/2015,964,1,51
31/12/2016,964,1,31
31/12/2014,964,2,0
31/12/2015,964,2,0
31/12/2016,964,2,0
31/12/2014,964,3,0
31/12/2015,964,3,0
31/12/2016,964,3,0
31/12/2014,965,1,3000
31/12/2015,965,1,12000
31/12/2016,965,1,11000
31/12/2014,965,2,7000
31/12/2015,965,2,7000
31/12/2016,965,2,6700
31/12/2014,965,3,0
31/12/2015,965,3,0
31/12/2016,965,3,0
31/12/2014,966,1,61
31/12/2015,966,1,62
31/12/2016,966,1,44
31/12/2014,966,2,0
31/12/2015,966,2,0
31/12/2016,966,2,0
31/12/2014,966,3,0
31/12/2015,966,3,0
31/12/2016,966,3,0
31/12/2014,967,1,4000
31/12/2015,967,1,4000
31/12/2016,967,1,4000
31/12/2014,967,2,0
31/12/2015,967,2,0
31/12/2016,967,2,0
31/12/2014,967,3,0
31/12/2015,967,3,0
31/12/2016,967,3,0
31/12/2014,968,1,153
31/12/2015,968,1,3350
31/12/2016,968,1,3520
31/12/2014,968,2,0
31/12/2015,968,2,0
31/12/2016,968,2,0
31/12/2014,968,3,0
31/12/2015,968,3,0
31/12/2016,968,3,0
31/12/2014,969,1,150
31/12/2015,969,1,150
31/12/2016,969,1,150
31/12/2014,969,2,0
31/12/2015,969,2,0
31/12/2016,969,2,0
31/12/2014,969,3,0
31/12/2015,969,3,0
31/12/2016,969,3,0
31/12/2014,970,1,500
31/12/2015,970,1,500
31/12/2016,970,1,420
31/12/2014,970,2,0
31/12/2015,970,2,0
31/12/2016,970,2,0
31/12/2014,970,3,0
31/12/2015,970,3,0
31/12/2016,970,3,0
31/12/2014,971,1,1290
31/12/2015,971,1,1275
31/12/2016,971,1,1275
31/12/2014,971,2,0
31/12/2015,971,2,0
31/12/2016,971,2,0
31/12/2014,971,3,0
31/12/2015,971,3,0
31/12/2016,971,3,0
31/12/2014,972,1,2900
31/12/2015,972,1,2200
31/12/2016,972,1,2200
31/12/2014,972,2,0
31/12/2015,972,2,0
31/12/2016,972,2,0
31/12/2014,972,3,0
31/12/2015,972,3,0
31/12/2016,972,3,0
31/12/2014,973,1,850
31/12/2015,973,1,810
31/12/2016,973,1,810
31/12/2014,973,2,0
31/12/2015,973,2,0
31/12/2016,973,2,0
31/12/2014,973,3,0
31/12/2015,973,3,0
31/12/2016,973,3,0
31/12/2014,974,1,560
31/12/2015,974,1,560
31/12/2016,974,1,560
31/12/2014,974,2,0
31/12/2015,974,2,0
31/12/2016,974,2,0
31/12/2014,974,3,0
31/12/2015,974,3,0
31/12/2016,974,3,0
31/12/2014,975,1,64
31/12/2015,975,1,64
31/12/2016,975,1,60
31/12/2014,975,2,0
31/12/2015,975,2,0
31/12/2016,975,2,0
31/12/2014,975,3,0
31/12/2015,975,3,0
31/12/2016,975,3,0
31/12/2014,976,1,4617
31/12/2015,976,1,4564
31/12/2016,976,1,4623
31/12/2014,976,2,0
31/12/2015,976,2,0
31/12/2016,976,2,0
31/12/2014,976,3,0
31/12/2015,976,3,0
31/12/2016,976,3,0
31/12/2014,977,1,55
31/12/2015,977,1,55
31/12/2016,977,1,50
31/12/2014,977,2,0
31/12/2015,977,2,0
31/12/2016,977,2,0
31/12/2014,977,3,0
31/12/2015,977,3,0
31/12/2016,977,3,0
31/12/2014,978,1,620
31/12/2015,978,1,642
31/12/2016,978,1,685
31/12/2014,978,2,0
31/12/2015,978,2,0
31/12/2016,978,2,0
31/12/2014,978,3,0
31/12/2015,978,3,0
31/12/2016,978,3,0
31/12/2014,979,1,240
31/12/2015,979,1,240
31/12/2016,979,1,240
31/12/2014,979,2,0
31/12/2015,979,2,0
31/12/2016,979,2,0
31/12/2014,979,3,0
31/12/2015,979,3,0
31/12/2016,979,3,0
31/12/2014,980,1,400
31/12/2015,980,1,400
31/12/2016,980,1,400
31/12/2014,980,2,0
31/12/2015,980,2,0
31/12/2016,980,2,0
31/12/2014,980,3,0
31/12/2015,980,3,0
31/12/2016,980,3,0
31/12/2014,981,1,773
31/12/2015,981,1,773
31/12/2016,981,1,773
31/12/2014,981,2,0
31/12/2015,981,2,0
31/12/2016,981,2,0
31/12/2014,981,3,0
31/12/2015,981,3,0
31/12/2016,981,3,0
31/12/2014,982,1,496
31/12/2015,982,1,410
31/12/2016,982,1,350
31/12/2014,982,2,0
31/12/2015,982,2,0
31/12/2016,982,2,0
31/12/2014,982,3,0
31/12/2015,982,3,46
31/12/2016,982,3,46
31/12/2014,983,1,5300
31/12/2015,983,1,5200
31/12/2016,983,1,5300
31/12/2014,983,2,0
31/12/2015,983,2,0
31/12/2016,983,2,0
31/12/2014,983,3,0
31/12/2015,983,3,0
31/12/2016,983,3,0
31/12/2014,984,1,1400
31/12/2015,984,1,1250
31/12/2016,984,1,1100
31/12/2014,984,2,0
31/12/2015,984,2,0
31/12/2016,984,2,0
31/12/2014,984,3,0
31/12/2015,984,3,0
31/12/2016,984,3,0
31/12/2014,985,1,77
31/12/2015,985,1,74
31/12/2016,985,1,65
31/12/2014,985,2,0
31/12/2015,985,2,0
31/12/2016,985,2,0
31/12/2014,985,3,0
31/12/2015,985,3,0
31/12/2016,985,3,0
31/12/2014,986,1,440
31/12/2015,986,1,440
31/12/2016,986,1,400
31/12/2014,986,2,50
31/12/2015,986,2,50
31/12/2016,986,2,0
31/12/2014,986,3,0
31/12/2015,986,3,0
31/12/2016,986,3,0
31/12/2014,987,1,1300
31/12/2015,987,1,1200
31/12/2016,987,1,1370
31/12/2014,987,2,0
31/12/2015,987,2,0
31/12/2016,987,2,0
31/12/2014,987,3,0
31/12/2015,987,3,0
31/12/2016,987,3,0
31/12/2014,988,1,134
31/12/2015,988,1,134
31/12/2016,988,1,140
31/12/2014,988,2,0
31/12/2015,988,2,0
31/12/2016,988,2,0
31/12/2014,988,3,0
31/12/2015,988,3,0
31/12/2016,988,3,0
31/12/2014,989,1,12700
31/12/2015,989,1,13000
31/12/2016,989,1,15200
31/12/2014,989,2,0
31/12/2015,989,2,0
31/12/2016,989,2,0
31/12/2014,989,3,0
31/12/2015,989,3,0
31/12/2016,989,3,0
31/12/2014,990,1,729
31/12/2015,990,1,1420
31/12/2016,990,1,1455
31/12/2014,990,2,0
31/12/2015,990,2,0
31/12/2016,990,2,0
31/12/2014,990,3,0
31/12/2015,990,3,0
31/12/2016,990,3,0
31/12/2014,991,1,5
31/12/2015,991,1,5
31/12/2016,991,1,4
31/12/2014,991,2,0
31/12/2015,991,2,0
31/12/2016,991,2,0
31/12/2014,991,3,0
31/12/2015,991,3,0
31/12/2016,991,3,0
31/12/2014,992,1,70
31/12/2015,992,1,70
31/12/2016,992,1,129
31/12/2014,992,2,0
31/12/2015,992,2,50
31/12/2016,992,2,56
31/12/2014,992,3,0
31/12/2015,992,3,0
31/12/2016,992,3,0
31/12/2014,993,1,1210
31/12/2015,993,1,1480
31/12/2016,993,1,1480
31/12/2014,993,2,0
31/12/2015,993,2,0
31/12/2016,993,2,0
31/12/2014,993,3,0
31/12/2015,993,3,0
31/12/2016,993,3,0
31/12/2014,994,1,220
31/12/2015,994,1,200
31/12/2016,994,1,50
31/12/2014,994,2,0
31/12/2015,994,2,0
31/12/2016,994,2,0
31/12/2014,994,3,0
31/12/2015,994,3,0
31/12/2016,994,3,0
31/12/2014,995,1,40
31/12/2015,995,1,40
31/12/2016,995,1,40
31/12/2014,995,2,80
31/12/2015,995,2,82
31/12/2016,995,2,82
31/12/2014,995,3,0
31/12/2015,995,3,0
31/12/2016,995,3,0
31/12/2014,996,1,20
31/12/2015,996,1,20
31/12/2016,996,1,0
31/12/2014,996,2,0
31/12/2015,996,2,0
31/12/2016,996,2,0
31/12/2014,996,3,0
31/12/2015,996,3,0
31/12/2016,996,3,0
31/12/2014,997,1,158
31/12/2015,997,1,169
31/12/2016,997,1,160
31/12/2014,997,2,0
31/12/2015,997,2,0
31/12/2016,997,2,0
31/12/2014,997,3,0
31/12/2015,997,3,0
31/12/2016,997,3,0
31/12/2014,998,1,70
31/12/2015,998,1,62
31/12/2016,998,1,54
31/12/2014,998,2,0
31/12/2015,998,2,0
31/12/2016,998,2,0
31/12/2014,998,3,0
31/12/2015,998,3,0
31/12/2016,998,3,0
31/12/2014,999,1,400
31/12/2015,999,1,360
31/12/2016,999,1,325
31/12/2014,999,2,0
31/12/2015,999,2,0
31/12/2016,999,2,0
31/12/2014,999,3,0
31/12/2015,999,3,0
31/12/2016,999,3,0
31/12/2014,1000,1,500
31/12/2015,1000,1,490
31/12/2016,1000,1,480
31/12/2014,1000,2,0
31/12/2015,1000,2,0
31/12/2016,1000,2,0
31/12/2014,1000,3,0
31/12/2015,1000,3,0
31/12/2016,1000,3,0
31/12/2014,1001,1,75
31/12/2015,1001,1,75
31/12/2016,1001,1,75
31/12/2014,1001,2,0
31/12/2015,1001,2,0
31/12/2016,1001,2,0
31/12/2014,1001,3,0
31/12/2015,1001,3,0
31/12/2016,1001,3,0
31/12/2014,1002,1,1550
31/12/2015,1002,1,1050
31/12/2016,1002,1,900
31/12/2014,1002,2,0
31/12/2015,1002,2,0
31/12/2016,1002,2,0
31/12/2014,1002,3,0
31/12/2015,1002,3,0
31/12/2016,1002,3,0
31/12/2014,1003,1,2580
31/12/2015,1003,1,2550
31/12/2016,1003,1,2500
31/12/2014,1003,2,0
31/12/2015,1003,2,0
31/12/2016,1003,2,0
31/12/2014,1003,3,0
31/12/2015,1003,3,0
31/12/2016,1003,3,0
31/12/2014,1004,1,490
31/12/2015,1004,1,480
31/12/2016,1004,1,450
31/12/2014,1004,2,0
31/12/2015,1004,2,0
31/12/2016,1004,2,0
31/12/2014,1004,3,0
31/12/2015,1004,3,0
31/12/2016,1004,3,0
31/12/2014,1005,1,6924
31/12/2015,1005,1,1220
31/12/2016,1005,1,3624
31/12/2014,1005,2,0
31/12/2015,1005,2,0
31/12/2016,1005,2,0
31/12/2014,1005,3,0
31/12/2015,1005,3,0
31/12/2016,1005,3,0
31/12/2014,1006,1,145
31/12/2015,1006,1,145
31/12/2016,1006,1,141
31/12/2014,1006,2,0
31/12/2015,1006,2,0
31/12/2016,1006,2,0
31/12/2014,1006,3,0
31/12/2015,1006,3,0
31/12/2016,1006,3,0
31/12/2014,1007,1,335
31/12/2015,1007,1,385
31/12/2016,1007,1,365
31/12/2014,1007,2,0
31/12/2015,1007,2,0
31/12/2016,1007,2,0
31/12/2014,1007,3,0
31/12/2015,1007,3,0
31/12/2016,1007,3,0
31/12/2014,1008,1,1
31/12/2015,1008,1,85
31/12/2016,1008,1,33
31/12/2014,1008,2,0
31/12/2015,1008,2,0
31/12/2016,1008,2,0
31/12/2014,1008,3,0
31/12/2015,1008,3,0
31/12/2016,1008,3,0
31/12/2014,1009,1,520
31/12/2015,1009,1,550
31/12/2016,1009,1,550
31/12/2014,1009,2,0
31/12/2015,1009,2,0
31/12/2016,1009,2,0
31/12/2014,1009,3,0
31/12/2015,1009,3,0
31/12/2016,1009,3,0
31/12/2014,1010,1,750
31/12/2015,1010,1,1000
31/12/2016,1010,1,1000
31/12/2014,1010,2,0
31/12/2015,1010,2,0
31/12/2016,1010,2,0
31/12/2014,1010,3,0
31/12/2015,1010,3,0
31/12/2016,1010,3,0
31/12/2014,1011,1,2800
31/12/2015,1011,1,2750
31/12/2016,1011,1,350
31/12/2014,1011,2,0
31/12/2015,1011,2,0
31/12/2016,1011,2,0
31/12/2014,1011,3,0
31/12/2015,1011,3,0
31/12/2016,1011,3,0
31/12/2014,1012,1,45
31/12/2015,1012,1,300
31/12/2016,1012,1,300
31/12/2014,1012,2,0
31/12/2015,1012,2,0
31/12/2016,1012,2,0
31/12/2014,1012,3,0
31/12/2015,1012,3,0
31/12/2016,1012,3,0
31/12/2014,1013,1,1600
31/12/2015,1013,1,2300
31/12/2016,1013,1,2210
31/12/2014,1013,2,0
31/12/2015,1013,2,0
31/12/2016,1013,2,0
31/12/2014,1013,3,0
31/12/2015,1013,3,0
31/12/2016,1013,3,0
31/12/2014,1014,1,1050
31/12/2015,1014,1,1050
31/12/2016,1014,1,1050
31/12/2014,1014,2,0
31/12/2015,1014,2,0
31/12/2016,1014,2,0
31/12/2014,1014,3,0
31/12/2015,1014,3,0
31/12/2016,1014,3,0
31/12/2014,1015,1,50
31/12/2015,1015,1,50
31/12/2016,1015,1,50
31/12/2014,1015,2,0
31/12/2015,1015,2,0
31/12/2016,1015,2,0
31/12/2014,1015,3,0
31/12/2015,1015,3,0
31/12/2016,1015,3,0
31/12/2014,1016,1,16000
31/12/2015,1016,1,16000
31/12/2016,1016,1,16000
31/12/2014,1016,2,0
31/12/2015,1016,2,0
31/12/2016,1016,2,0
31/12/2014,1016,3,0
31/12/2015,1016,3,0
31/12/2016,1016,3,0
31/12/2014,1017,1,80
31/12/2015,1017,1,76
31/12/2016,1017,1,76
31/12/2014,1017,2,0
31/12/2015,1017,2,0
31/12/2016,1017,2,0
31/12/2014,1017,3,0
31/12/2015,1017,3,0
31/12/2016,1017,3,0
31/12/2014,1018,1,25
31/12/2015,1018,1,25
31/12/2016,1018,1,25
31/12/2014,1018,2,0
31/12/2015,1018,2,0
31/12/2016,1018,2,0
31/12/2014,1018,3,0
31/12/2015,1018,3,0
31/12/2016,1018,3,0
31/12/2014,1019,1,7
31/12/2015,1019,1,7
31/12/2016,1019,1,7
31/12/2014,1019,2,0
31/12/2015,1019,2,0
31/12/2016,1019,2,0
31/12/2014,1019,3,0
31/12/2015,1019,3,0
31/12/2016,1019,3,0
31/12/2014,1020,1,2850
31/12/2015,1020,1,2950
31/12/2016,1020,1,2640
31/12/2014,1020,2,0
31/12/2015,1020,2,0
31/12/2016,1020,2,0
31/12/2014,1020,3,0
31/12/2015,1020,3,0
31/12/2016,1020,3,0
31/12/2014,1021,1,102
31/12/2015,1021,1,90
31/12/2016,1021,1,90
31/12/2014,1021,2,0
31/12/2015,1021,2,0
31/12/2016,1021,2,0
31/12/2014,1021,3,0
31/12/2015,1021,3,0
31/12/2016,1021,3,0
31/12/2014,1022,1,585
31/12/2015,1022,1,550
31/12/2016,1022,1,550
31/12/2014,1022,2,0
31/12/2015,1022,2,0
31/12/2016,1022,2,0
31/12/2014,1022,3,0
31/12/2015,1022,3,0
31/12/2016,1022,3,0
31/12/2014,1023,1,9100
31/12/2015,1023,1,8900
31/12/2016,1023,1,8700
31/12/2014,1023,2,0
31/12/2015,1023,2,0
31/12/2016,1023,2,0
31/12/2014,1023,3,0
31/12/2015,1023,3,0
31/12/2016,1023,3,0
31/12/2014,1024,1,0
31/12/2015,1024,1,0
31/12/2016,1024,1,0
31/12/2014,1024,2,0
31/12/2015,1024,2,0
31/12/2016,1024,2,0
31/12/2014,1024,3,0
31/12/2015,1024,3,0
31/12/2016,1024,3,0
31/12/2014,1025,1,113
31/12/2015,1025,1,113
31/12/2016,1025,1,113
31/12/2014,1025,2,0
31/12/2015,1025,2,10
31/12/2016,1025,2,10
31/12/2014,1025,3,0
31/12/2015,1025,3,0
31/12/2016,1025,3,0
31/12/2014,1026,1,8000
31/12/2015,1026,1,8000
31/12/2016,1026,1,8000
31/12/2014,1026,2,0
31/12/2015,1026,2,0
31/12/2016,1026,2,0
31/12/2014,1026,3,0
31/12/2015,1026,3,0
31/12/2016,1026,3,0
31/12/2014,1027,1,500
31/12/2015,1027,1,405
31/12/2016,1027,1,405
31/12/2014,1027,2,0
31/12/2015,1027,2,0
31/12/2016,1027,2,0
31/12/2014,1027,3,0
31/12/2015,1027,3,0
31/12/2016,1027,3,0
31/12/2014,1028,1,9675
31/12/2015,1028,1,11877
31/12/2016,1028,1,12000
31/12/2014,1028,2,0
31/12/2015,1028,2,0
31/12/2016,1028,2,0
31/12/2014,1028,3,0
31/12/2015,1028,3,0
31/12/2016,1028,3,0
31/12/2014,1029,1,2000
31/12/2015,1029,1,2000
31/12/2016,1029,1,2000
31/12/2014,1029,2,0
31/12/2015,1029,2,0
31/12/2016,1029,2,0
31/12/2014,1029,3,0
31/12/2015,1029,3,0
31/12/2016,1029,3,0
31/12/2014,1030,1,3500
31/12/2015,1030,1,3500
31/12/2016,1030,1,3500
31/12/2014,1030,2,0
31/12/2015,1030,2,0
31/12/2016,1030,2,0
31/12/2014,1030,3,0
31/12/2015,1030,3,0
31/12/2016,1030,3,0
31/12/2014,1031,1,2200
31/12/2015,1031,1,2200
31/12/2016,1031,1,2250
31/12/2014,1031,2,0
31/12/2015,1031,2,0
31/12/2016,1031,2,2
31/12/2014,1031,3,0
31/12/2015,1031,3,0
31/12/2016,1031,3,0
31/12/2014,1032,1,374
31/12/2015,1032,1,380
31/12/2016,1032,1,300
31/12/2014,1032,2,0
31/12/2015,1032,2,0
31/12/2016,1032,2,0
31/12/2014,1032,3,0
31/12/2015,1032,3,0
31/12/2016,1032,3,0
31/12/2014,1033,1,310
31/12/2015,1033,1,280
31/12/2016,1033,1,280
31/12/2014,1033,2,0
31/12/2015,1033,2,0
31/12/2016,1033,2,0
31/12/2014,1033,3,0
31/12/2015,1033,3,0
31/12/2016,1033,3,0
31/12/2014,1034,1,224
31/12/2015,1034,1,221
31/12/2016,1034,1,228
31/12/2014,1034,2,0
31/12/2015,1034,2,0
31/12/2016,1034,2,0
31/12/2014,1034,3,0
31/12/2015,1034,3,0
31/12/2016,1034,3,0
31/12/2014,1035,1,2900
31/12/2015,1035,1,3200
31/12/2016,1035,1,3150
31/12/2014,1035,2,0
31/12/2015,1035,2,0
31/12/2016,1035,2,0
31/12/2014,1035,3,0
31/12/2015,1035,3,0
31/12/2016,1035,3,0
31/12/2014,1036,1,21000
31/12/2015,1036,1,20000
31/12/2016,1036,1,19000
31/12/2014,1036,2,0
31/12/2015,1036,2,0
31/12/2016,1036,2,1500
31/12/2014,1036,3,0
31/12/2015,1036,3,0
31/12/2016,1036,3,0
31/12/2014,1037,1,488
31/12/2015,1037,1,488
31/12/2016,1037,1,488
31/12/2014,1037,2,0
31/12/2015,1037,2,0
31/12/2016,1037,2,0
31/12/2014,1037,3,0
31/12/2015,1037,3,0
31/12/2016,1037,3,0
31/12/2014,1038,1,290
31/12/2015,1038,1,310
31/12/2016,1038,1,295
31/12/2014,1038,2,0
31/12/2015,1038,2,0
31/12/2016,1038,2,0
31/12/2014,1038,3,0
31/12/2015,1038,3,0
31/12/2016,1038,3,0
31/12/2014,1039,1,1200
31/12/2015,1039,1,1200
31/12/2016,1039,1,1200
31/12/2014,1039,2,0
31/12/2015,1039,2,0
31/12/2016,1039,2,0
31/12/2014,1039,3,0
31/12/2015,1039,3,0
31/12/2016,1039,3,0
31/12/2014,1040,1,450
31/12/2015,1040,1,452
31/12/2016,1040,1,452
31/12/2014,1040,2,0
31/12/2015,1040,2,0
31/12/2016,1040,2,0
31/12/2014,1040,3,0
31/12/2015,1040,3,0
31/12/2016,1040,3,0
31/12/2014,1041,1,384
31/12/2015,1041,1,330
31/12/2016,1041,1,330
31/12/2014,1041,2,0
31/12/2015,1041,2,0
31/12/2016,1041,2,0
31/12/2014,1041,3,0
31/12/2015,1041,3,0
31/12/2016,1041,3,0
31/12/2014,1042,1,2500
31/12/2015,1042,1,2550
31/12/2016,1042,1,2560
31/12/2014,1042,2,0
31/12/2015,1042,2,0
31/12/2016,1042,2,0
31/12/2014,1042,3,0
31/12/2015,1042,3,0
31/12/2016,1042,3,0
31/12/2014,1043,1,177
31/12/2015,1043,1,170
31/12/2016,1043,1,170
31/12/2014,1043,2,0
31/12/2015,1043,2,0
31/12/2016,1043,2,0
31/12/2014,1043,3,0
31/12/2015,1043,3,0
31/12/2016,1043,3,0
31/12/2014,1044,1,2
31/12/2015,1044,1,2
31/12/2016,1044,1,0
31/12/2014,1044,2,0
31/12/2015,1044,2,0
31/12/2016,1044,2,0
31/12/2014,1044,3,0
31/12/2015,1044,3,0
31/12/2016,1044,3,0
31/12/2014,1045,1,300
31/12/2015,1045,1,3002
31/12/2016,1045,1,2420
31/12/2014,1045,2,0
31/12/2015,1045,2,0
31/12/2016,1045,2,0
31/12/2014,1045,3,0
31/12/2015,1045,3,0
31/12/2016,1045,3,0
31/12/2014,1046,1,150
31/12/2015,1046,1,145
31/12/2016,1046,1,138
31/12/2014,1046,2,0
31/12/2015,1046,2,0
31/12/2016,1046,2,0
31/12/2014,1046,3,0
31/12/2015,1046,3,0
31/12/2016,1046,3,0
31/12/2014,1047,1,0
31/12/2015,1047,1,2
31/12/2016,1047,1,0
31/12/2014,1047,2,0
31/12/2015,1047,2,0
31/12/2016,1047,2,0
31/12/2014,1047,3,0
31/12/2015,1047,3,0
31/12/2016,1047,3,0
31/12/2014,1048,1,900
31/12/2015,1048,1,950
31/12/2016,1048,1,902
31/12/2014,1048,2,0
31/12/2015,1048,2,0
31/12/2016,1048,2,0
31/12/2014,1048,3,0
31/12/2015,1048,3,0
31/12/2016,1048,3,0
31/12/2014,1049,1,50
31/12/2015,1049,1,55
31/12/2016,1049,1,45
31/12/2014,1049,2,0
31/12/2015,1049,2,0
31/12/2016,1049,2,0
31/12/2014,1049,3,0
31/12/2015,1049,3,0
31/12/2016,1049,3,0
31/12/2014,1050,1,110
31/12/2015,1050,1,110
31/12/2016,1050,1,110
31/12/2014,1050,2,0
31/12/2015,1050,2,0
31/12/2016,1050,2,0
31/12/2014,1050,3,0
31/12/2015,1050,3,0
31/12/2016,1050,3,0
31/12/2014,1051,1,6000
31/12/2015,1051,1,6050
31/12/2016,1051,1,5800
31/12/2014,1051,2,0
31/12/2015,1051,2,0
31/12/2016,1051,2,0
31/12/2014,1051,3,0
31/12/2015,1051,3,0
31/12/2016,1051,3,0
31/12/2014,1052,1,300
31/12/2015,1052,1,250
31/12/2016,1052,1,250
31/12/2014,1052,2,0
31/12/2015,1052,2,0
31/12/2016,1052,2,0
31/12/2014,1052,3,0
31/12/2015,1052,3,0
31/12/2016,1052,3,0
31/12/2014,1053,1,800
31/12/2015,1053,1,800
31/12/2016,1053,1,800
31/12/2014,1053,2,0
31/12/2015,1053,2,0
31/12/2016,1053,2,0
31/12/2014,1053,3,0
31/12/2015,1053,3,0
31/12/2016,1053,3,0
31/12/2014,1054,1,1800
31/12/2015,1054,1,1900
31/12/2016,1054,1,2000
31/12/2014,1054,2,0
31/12/2015,1054,2,0
31/12/2016,1054,2,0
31/12/2014,1054,3,0
31/12/2015,1054,3,0
31/12/2016,1054,3,0
31/12/2014,1055,1,4800
31/12/2015,1055,1,6000
31/12/2016,1055,1,6000
31/12/2014,1055,2,0
31/12/2015,1055,2,0
31/12/2016,1055,2,0
31/12/2014,1055,3,0
31/12/2015,1055,3,0
31/12/2016,1055,3,0
31/12/2014,1056,1,10
31/12/2015,1056,1,8
31/12/2016,1056,1,7
31/12/2014,1056,2,0
31/12/2015,1056,2,0
31/12/2016,1056,2,0
31/12/2014,1056,3,0
31/12/2015,1056,3,0
31/12/2016,1056,3,0
31/12/2014,1057,1,304
31/12/2015,1057,1,300
31/12/2016,1057,1,70
31/12/2014,1057,2,0
31/12/2015,1057,2,0
31/12/2016,1057,2,0
31/12/2014,1057,3,0
31/12/2015,1057,3,0
31/12/2016,1057,3,0
31/12/2014,1058,1,0
31/12/2015,1058,1,20
31/12/2016,1058,1,20
31/12/2014,1058,2,0
31/12/2015,1058,2,0
31/12/2016,1058,2,0
31/12/2014,1058,3,0
31/12/2015,1058,3,0
31/12/2016,1058,3,0
31/12/2014,1059,1,20
31/12/2015,1059,1,40
31/12/2016,1059,1,27
31/12/2014,1059,2,0
31/12/2015,1059,2,0
31/12/2016,1059,2,0
31/12/2014,1059,3,0
31/12/2015,1059,3,0
31/12/2016,1059,3,0
31/12/2014,1060,1,300
31/12/2015,1060,1,300
31/12/2016,1060,1,260
31/12/2014,1060,2,0
31/12/2015,1060,2,0
31/12/2016,1060,2,0
31/12/2014,1060,3,0
31/12/2015,1060,3,0
31/12/2016,1060,3,0
31/12/2014,1061,1,470
31/12/2015,1061,1,460
31/12/2016,1061,1,455
31/12/2014,1061,2,0
31/12/2015,1061,2,0
31/12/2016,1061,2,0
31/12/2014,1061,3,0
31/12/2015,1061,3,0
31/12/2016,1061,3,0
31/12/2014,1062,1,35
31/12/2015,1062,1,35
31/12/2016,1062,1,115
31/12/2014,1062,2,0
31/12/2015,1062,2,0
31/12/2016,1062,2,0
31/12/2014,1062,3,0
31/12/2015,1062,3,0
31/12/2016,1062,3,0
31/12/2014,1063,1,60
31/12/2015,1063,1,50
31/12/2016,1063,1,50
31/12/2014,1063,2,0
31/12/2015,1063,2,0
31/12/2016,1063,2,0
31/12/2014,1063,3,0
31/12/2015,1063,3,0
31/12/2016,1063,3,0
31/12/2014,1064,1,260
31/12/2015,1064,1,265
31/12/2016,1064,1,300
31/12/2014,1064,2,0
31/12/2015,1064,2,0
31/12/2016,1064,2,0
31/12/2014,1064,3,0
31/12/2015,1064,3,0
31/12/2016,1064,3,0
31/12/2014,1065,1,12793
31/12/2015,1065,1,20000
31/12/2016,1065,1,21000
31/12/2014,1065,2,0
31/12/2015,1065,2,0
31/12/2016,1065,2,0
31/12/2014,1065,3,0
31/12/2015,1065,3,0
31/12/2016,1065,3,0
31/12/2014,1066,1,1920
31/12/2015,1066,1,1850
31/12/2016,1066,1,1930
31/12/2014,1066,2,0
31/12/2015,1066,2,0
31/12/2016,1066,2,0
31/12/2014,1066,3,0
31/12/2015,1066,3,0
31/12/2016,1066,3,0
31/12/2014,1067,1,835
31/12/2015,1067,1,820
31/12/2016,1067,1,800
31/12/2014,1067,2,0
31/12/2015,1067,2,0
31/12/2016,1067,2,0
31/12/2014,1067,3,0
31/12/2015,1067,3,0
31/12/2016,1067,3,0
31/12/2014,1068,1,440
31/12/2015,1068,1,440
31/12/2016,1068,1,390
31/12/2014,1068,2,0
31/12/2015,1068,2,0
31/12/2016,1068,2,0
31/12/2014,1068,3,0
31/12/2015,1068,3,0
31/12/2016,1068,3,0
31/12/2014,1069,1,335
31/12/2015,1069,1,300
31/12/2016,1069,1,300
31/12/2014,1069,2,0
31/12/2015,1069,2,0
31/12/2016,1069,2,0
31/12/2014,1069,3,0
31/12/2015,1069,3,0
31/12/2016,1069,3,0
31/12/2014,1070,1,1360
31/12/2015,1070,1,1390
31/12/2016,1070,1,1090
31/12/2014,1070,2,0
31/12/2015,1070,2,0
31/12/2016,1070,2,0
31/12/2014,1070,3,0
31/12/2015,1070,3,0
31/12/2016,1070,3,0
31/12/2014,1071,1,55
31/12/2015,1071,1,73
31/12/2016,1071,1,73
31/12/2014,1071,2,0
