id_venda,id_produto,quantidade,data_venda,id_cliente
4570f32f-47ec-3338-9216-3ccf9fa4d2c9,338,1,1994-07-25 17:45:06+00:00,1210
649c6e75-f852-38ce-bcd7-0dd094cb0cda,338,3,1990-08-20 14:53:07+00:00,1211
3bbeb0d9-bc5b-34d2-91f5-586234d021d1,338,2,1977-04-12 04:20:48+00:00,1212
f8e65fd8-e86f-3aa9-9e73-8775a16e620d,338,2,2019-10-25 20:12:43+00:00,1213
12bee5e1-0de0-3ef0-ab61-7d818dd68f6b,338,4,2003-08-24 21:41:15+00:00,1214
92520e6a-b845-338b-9840-28b0228c5a20,338,6,1984-06-06 11:52:54+00:00,120
7368484c-2358-35c9-b040-c616cbc11329,338,1,1976-02-19 00:51:56+00:00,1215
2cd514de-63fd-323f-af7f-71afc6687d88,338,3,2019-01-23 04:20:46+00:00,1216
a7857f95-a226-3e6b-8965-846d6edb9762,338,4,1993-02-13 00:14:53+00:00,487
556deae1-3a1e-361a-a3ec-1efab43542b4,338,1,2002-10-20 23:11:29+00:00,1217
9c2c69f4-731f-38b7-a93c-5975034ca70f,338,2,1988-03-01 07:20:36+00:00,1218
220de734-4cc1-3386-badd-07d6d4981cb8,338,2,1978-06-08 06:13:24+00:00,1219
17a08e88-65e9-373d-bbc4-300d1b805bc3,338,1,2014-07-12 17:09:00+00:00,1220
275791ef-6ddc-3060-bc90-50e20027ca41,338,4,1990-10-05 22:55:26+00:00,593
d6b788f3-30a1-3a2b-b49c-8e8121161a0d,338,1,1980-10-24 03:20:18+00:00,134
fe383370-48e6-3f4a-a0b8-5907050347a2,338,2,1994-05-10 16:52:18+00:00,1221
8d15ff85-3715-3ad0-92d1-058740037b45,338,7,1970-11-06 23:38:15+00:00,1222
78ef3f5d-fc78-354f-ad8a-f15f7406b34c,338,2,1991-10-30 00:59:52+00:00,1223
e12ac8cb-4077-35bc-9f8c-8bfb178d5d2a,338,5,1995-11-02 04:59:22+00:00,1224
eefd3c12-d1b3-3afd-943c-a0276aff29e0,338,1,1994-11-11 15:59:31+00:00,1225
bc6dfcbc-fefa-38df-a4cd-12de00ee110b,338,4,2008-08-17 08:58:11+00:00,1226
f37fb2d6-0cab-3248-9e3f-d146e5dcf1f5,338,2,2019-07-18 10:27:39+00:00,1227
c1c7a59d-3cfb-32bf-a09b-cf80a1f3959d,338,6,1994-12-29 13:01:42+00:00,1228
dc1d53d6-e040-31d9-ae3d-710adf350c69,338,1,1995-11-06 03:10:54+00:00,460
cc28a485-1ffe-3a93-91bc-5a96a710c8fc,338,5,2019-10-27 05:51:13+00:00,1229
96d21a8b-7392-3b7a-81fc-dacffc23d058,338,1,2007-09-25 04:28:13+00:00,1230
69ca7c49-2761-3a4b-b455-b59e09057404,338,5,2017-10-09 04:16:59+00:00,1231
e5a7715a-7da1-3100-b530-8381318facf9,338,2,2004-03-17 16:43:05+00:00,1232
b1b41fe2-6c80-37c6-8b1c-e38635492b35,338,1,2002-10-16 05:34:25+00:00,1233
5065661f-0eca-3a68-81f9-14151877ba2a,338,4,2016-11-14 06:48:52+00:00,144
4ab51301-46cb-32dd-9338-81c4648a92d5,338,4,2012-06-05 13:15:44+00:00,188
7d918be1-f9b1-3d66-b5f1-f833507ffc67,338,4,2008-09-30 16:13:02+00:00,1156
36ade6eb-a6b0-32d9-9750-d90d93ed3dde,338,3,1979-11-01 08:31:28+00:00,1234
c70e3d19-430a-3aaa-ab9d-78471c2765d2,338,5,2000-02-12 08:23:30+00:00,1235
83425d01-8e4e-3977-a71d-2700f7fc5a05,338,4,2016-07-11 09:34:39+00:00,1073
5a31721a-9a38-31f6-a868-a23add9d5bfd,338,7,1996-05-29 12:30:49+00:00,49
3183b667-3594-3db4-8cac-d6698e7749e1,338,6,1981-06-10 22:37:08+00:00,1236
d1b34319-8a33-3f4a-ba11-1d9f8cd7c6f3,338,4,2011-06-08 08:59:54+00:00,917
0c0836ec-cfc8-391a-a6cd-826fd0fb363b,282,4,1975-05-18 13:56:25+00:00,1160
a5a496ae-c0cb-3514-b06f-d4eac7b98564,282,5,2015-09-02 13:22:09+00:00,1237
162644ab-71ea-3198-acf2-1da852151c3d,282,7,1987-06-07 15:40:11+00:00,1238
591888d1-80e1-3cf3-a459-3b2b91d0b1e4,282,3,2014-11-17 11:45:25+00:00,5
1b2905be-2530-3e06-9017-664874c7d95e,282,5,1991-02-09 21:02:30+00:00,791
aae3b00b-8725-3c08-8b07-7a06f00ff08e,282,2,1973-11-09 00:05:59+00:00,1239
01a07ac2-b193-3694-a5a2-5426a3b76597,282,4,2006-04-12 14:18:31+00:00,1240
722a3ee2-69a6-371a-8019-c6f9e61f1025,282,7,2010-02-19 15:40:00+00:00,1241
8ba61d13-6921-38c7-8da0-081a75e00bbd,282,7,1983-05-16 15:58:51+00:00,1242
43a090cb-7020-3bd0-b51b-0ed841dd03b4,282,4,1970-03-19 00:49:07+00:00,1243
959123da-536b-39ab-83e0-2d8bab52593f,282,2,2016-04-03 01:54:53+00:00,1244
d01e5ef1-adfc-3965-b779-12158e2b11ab,282,3,2018-02-15 03:21:23+00:00,1245
2b5c604b-a2a7-3d06-abeb-d4e5602e0cab,282,5,1970-06-08 07:00:36+00:00,1246
20500c87-d019-3b5d-a9d5-4d8c93f8d366,282,1,2003-11-05 10:48:08+00:00,1247
d54b2177-17e6-39b1-b8be-e329b2536924,282,4,1972-10-21 10:21:36+00:00,435
115a258b-b993-3682-9793-2530dadc2016,282,3,1990-09-06 06:44:42+00:00,1248
48eab40a-0603-3c82-bd86-82a721b075d6,282,4,1977-04-11 05:22:29+00:00,1249
6d178dd0-3477-3608-b795-ece30c521715,282,2,1988-02-05 00:40:14+00:00,1250
da90a006-e7f6-37f0-9b46-639d7e3c6155,282,2,2000-10-26 22:22:14+00:00,1251
06fe422b-9e18-34ef-bbcb-939857e5f9a7,282,5,1995-07-16 11:03:39+00:00,839
3033f68a-152f-3ab6-b07a-d475beb4dca8,282,5,1998-08-31 17:01:31+00:00,1124
4eafa25c-66fc-3a16-bbf2-dc5f603ce61b,282,3,2008-10-26 05:53:30+00:00,1209
b5bc74ff-4e85-3f9c-add1-5817a256fa89,282,1,2007-02-13 13:10:35+00:00,1252
68965885-6e67-3f85-8bd9-fa3373c70f5a,282,5,2007-09-29 17:50:46+00:00,1253
7c2adc87-8ea2-32b3-ada2-5d46c3987143,282,3,1972-12-01 17:54:09+00:00,1254
c58a90e2-285c-34c4-8eb7-eabc4da3fc6f,282,3,1982-05-08 08:28:48+00:00,1255
9a935989-f37c-3042-bbfc-73cff4987689,282,5,1981-11-18 04:58:13+00:00,1256
3a2d0d8f-0c21-3213-b1c8-c82018d1ef1f,282,5,2019-07-31 00:47:44+00:00,1257
773856d9-1d27-3066-8824-4f2652d5af4b,282,4,1988-11-29 09:50:01+00:00,1258
bae2dddb-1b9b-3aa5-aeaa-2b7b1ebe474b,282,4,1989-04-18 10:20:25+00:00,1259
a02d0d65-fed4-304e-878f-ffe82b4f9b10,282,4,1979-09-12 14:19:25+00:00,1260
f765cfd4-1c12-3c5e-8b23-2cd39a61f44d,282,4,2015-08-15 17:33:05+00:00,1261
356f1d77-6941-332b-956e-cb62a4c7f6cb,282,4,1980-02-14 18:41:34+00:00,1262
3e6d1b05-4cdd-3256-8fb0-17bd6c680d71,282,2,1996-11-29 05:42:12+00:00,1263
b01a0540-a46f-3776-adb5-c49f4ab73268,282,7,1987-12-04 05:06:39+00:00,1264
edbfcbaa-8b7d-3732-b4ed-7b097ce5933c,282,7,1984-06-14 19:09:09+00:00,1265
dfb887dd-544c-3e58-91ec-b77625804452,282,1,1970-06-20 14:24:08+00:00,1266
53ee0b91-ac08-3470-956b-26bde0c69a28,282,1,1979-05-26 16:39:06+00:00,1267
c0769256-0d52-3693-8f2e-c07616c608a1,282,7,1999-10-18 09:14:31+00:00,1268
cab31231-a98b-3c58-89cd-f2e055e45d80,282,5,1999-09-25 20:12:57+00:00,1269
e45e391a-53f2-3aa2-8bb3-cc85d3a21d79,282,4,2002-12-07 07:05:16+00:00,1270
e9400da7-7342-358d-b6f5-64be3cc72a03,282,7,2006-01-27 03:57:36+00:00,1271
86d68c9b-a1bc-3fe6-a042-8e279bd97ef5,282,7,2007-01-01 05:30:38+00:00,1272
5dddc1ac-4517-3ba8-84f2-4f657723438e,282,1,1972-01-29 15:03:55+00:00,1273
f238c870-3a9f-364c-8cfe-011802973415,282,7,2009-05-27 15:28:53+00:00,1274
90e24eb0-1b90-3273-bb3f-353052ab390c,282,3,1998-12-05 00:12:10+00:00,39
25dc718f-1b23-3d32-adc4-c7a96ce451b8,282,6,2012-10-05 18:31:44+00:00,1275
fcaece2b-5179-3c25-9d20-b273d509e700,282,2,1972-12-17 18:53:39+00:00,1276
81ca7738-851f-31a0-a3cf-c75ca7935cc1,282,6,2014-11-04 20:43:05+00:00,1277
63558826-6be8-3753-a3b1-e6c12726a38f,282,5,1979-07-19 02:45:11+00:00,1278
01080929-9fb8-3a7b-83ae-c1ece7934d47,255,2,1986-11-28 07:04:23+00:00,1160
cf8d5852-de1b-3e7e-98e8-9b7f0a3c1bcb,255,1,1992-03-02 03:49:49+00:00,1279
ca0be2e3-6344-3fbb-930c-35f6a1fff5ae,255,2,1995-10-01 19:09:19+00:00,654
34de5692-9f43-32d4-9fa8-fbb488c32be7,255,1,2004-06-28 02:37:09+00:00,1280
1a8def98-daf5-35bb-b820-28b4c6c088ff,255,4,1975-06-14 04:29:03+00:00,1281
396531de-3aa8-395e-bc35-6821c0363f1c,255,2,2011-04-26 22:28:59+00:00,333
8b21cab6-96f9-3825-b2c8-3c1688fcb8ed,255,2,1988-12-16 05:48:58+00:00,1282
06768b13-12e7-3475-b76e-5615900809ae,255,4,1984-03-24 18:52:23+00:00,1283
d9edee7d-b84e-3ad6-8a76-6c1397ae873f,255,2,1995-05-13 03:27:11+00:00,1284
7b60c51f-e524-36b9-aa0a-3792c14d1498,255,7,2015-08-28 10:08:01+00:00,1285
58ae5851-1649-3fb8-9fda-5605eeb6a143,255,7,2016-03-19 01:28:48+00:00,1286
c51886b0-2c4a-363b-bd26-1caeb4a4669e,255,5,1980-08-20 22:01:46+00:00,1287
fbfee6bd-cc79-3728-8577-398f8a2c4505,255,5,2012-02-10 01:42:29+00:00,1288
86700213-1757-3dd0-bd9b-301364924ac0,255,3,2003-11-20 06:21:01+00:00,1289
3e0da200-6adb-320d-89ef-8c81c0b54e31,255,4,1974-12-12 00:12:58+00:00,1044
99ebafe1-f22d-32fd-a808-77db0ed3f119,255,6,1986-08-14 10:37:12+00:00,935
aa45e03c-28b1-343b-b331-3564833f6196,255,3,1997-07-22 08:21:18+00:00,1290
1094ede7-e64d-399e-8bdd-b501067ac4eb,255,2,2007-02-17 02:49:06+00:00,1291
951854b8-4fd1-35de-812a-d16872f5911a,255,2,1990-09-24 14:31:25+00:00,1168
7640893c-d7ad-3f25-babf-06636489014d,255,6,2007-09-30 12:38:44+00:00,1292
6c30c40b-d4ca-3814-947e-4c0cf42471bd,255,7,1998-01-07 14:13:36+00:00,442
81234921-a12a-3e10-99ee-c4983bb108a2,255,5,2004-01-13 02:51:47+00:00,1293
a503bd2f-cd99-3b41-b389-fee569ae76ef,255,6,2009-01-20 09:46:42+00:00,1294
1fc6f6fc-ded1-37a9-88af-df7a5bbae138,255,3,2006-01-21 00:11:41+00:00,1295
157c4379-1755-3fdf-a89a-976e4f623067,255,5,1972-01-20 06:40:58+00:00,1296
ed443ea1-6d15-3fca-8af3-f44e27f35e38,255,6,2001-03-11 06:57:45+00:00,1297
d4cf2bfa-9539-362b-8667-4434d1326218,255,3,2017-12-05 04:17:20+00:00,347
536a40ae-e818-3bdc-8aea-86b1cdc5e4e2,255,7,2017-06-27 13:18:55+00:00,1298
af68bb2c-c501-302a-8a2f-c32049028b08,255,1,2018-03-15 00:35:27+00:00,1299
bfb73820-d45d-34f8-a992-536c06e7d870,255,2,1984-06-07 11:21:54+00:00,1300
24e9eb43-05c0-3fdf-8db8-8ef1d7a54be6,255,4,1978-06-06 05:51:12+00:00,1301
defad2d5-095e-3650-92ea-3ac36370261e,255,6,1996-03-06 02:04:42+00:00,1302
2ab02344-f7a9-3e95-b7d5-f326e4c16dce,255,3,1997-11-09 18:45:35+00:00,1303
67c8b875-037a-3e08-8c6f-8142b2868bf9,255,3,1991-07-13 00:23:30+00:00,1304
ba39a67a-f55d-329e-9102-aecf80b0cc7c,255,5,1977-11-17 13:09:19+00:00,1305
4de97b84-c793-396e-9656-aa12e1a0847f,255,2,2004-05-14 04:52:02+00:00,1060
42dc4bbe-b70f-3f34-acb9-6a64778bcb57,255,7,1994-07-25 05:19:44+00:00,1306
9034e9d2-e4d7-34ad-8b6a-3a7be5e1b42d,255,7,1970-04-11 21:02:30+00:00,1307
f6b408fc-89ee-3919-8162-3e67936069c7,255,2,2014-07-04 13:45:07+00:00,1181
5d3347b7-f78d-34d9-becf-714a4555dcbe,255,2,1999-12-09 14:56:16+00:00,951
0b6436c7-0dc4-393f-86be-cbd377bfc41e,255,4,2004-02-03 10:34:43+00:00,734
9f9f7a1c-ce91-31e5-a8d9-f943d54cd363,255,1,2012-01-04 01:12:28+00:00,1308
482e5b17-6370-3f1f-a8e7-a5bb00d99160,255,1,1970-04-23 09:06:25+00:00,1309
e3c57743-cf68-34b1-9d54-b1bd0d382e27,255,5,1997-07-18 08:11:30+00:00,1310
f1a5f7fb-1bac-3c0f-89d5-2f00242b9dfb,255,5,1996-07-21 17:01:22+00:00,1311
71812423-6413-3355-84c9-3f2b08a63138,255,6,1989-07-05 03:09:53+00:00,1312
e8acc610-6922-3c45-91d0-5a7ac57455a0,255,5,2004-09-10 06:00:06+00:00,1313
62858734-fffc-3f50-a65d-6561c96b24c3,255,5,1993-06-12 15:43:39+00:00,1314
2fbaae29-cac4-389f-a7e0-221ab49aef91,255,7,1985-08-10 19:13:15+00:00,1315
b4ef84e7-2f29-307d-b239-3e52a8b0a86c,255,3,1989-05-15 09:22:12+00:00,1316
275aaa9a-62ed-3937-a90c-b89c6ec82dee,340,7,2010-11-21 10:56:54+00:00,701
cc30c7c1-ac84-35c5-a6ca-f270d40298a8,340,6,1971-05-28 14:42:00+00:00,1317
3bd11af1-97f8-3838-b665-720d5cd932ca,340,2,2017-11-16 07:38:54+00:00,1318
556ee55f-e2fb-3fce-8f9d-c52a298818e1,340,5,2001-08-11 21:42:56+00:00,51
ac8faee6-8ec3-37ca-ba26-0af195bbc0ec,340,5,1986-03-28 15:15:03+00:00,1319
12cb2efd-4f2d-343e-910b-3ca272e76316,340,3,2013-01-30 16:47:39+00:00,1320
eaa6c585-99f7-3b05-8398-3a56a322efff,340,5,1970-08-07 09:40:29+00:00,1282
2cdd11bc-8d94-39e6-82c8-5f7944cbb815,340,6,1990-07-14 09:43:13+00:00,154
45748027-47a4-3e9b-ad58-ec44a51720b6,340,6,2016-01-01 23:28:08+00:00,1321
088e13a2-4f30-3b47-adbd-faf764d9cc0b,340,1,2010-09-07 02:25:33+00:00,1322
507b48ca-99af-38ab-b69a-c40e181a4aa2,340,5,2013-03-17 08:22:55+00:00,1323
8356d31f-411c-3fad-9e06-16ac5c8954f8,340,2,2017-04-17 05:07:35+00:00,110
881fbaec-51c8-396a-ba6d-bce41ce0c9ad,340,3,2001-10-02 19:44:41+00:00,1324
6eaae6f7-ac98-3368-8d7d-5ea32e41eba4,340,4,2007-11-29 06:21:34+00:00,1325
64ac8217-6877-34cd-b19d-b1e74c160daa,340,1,1999-08-02 21:17:33+00:00,1326
3fbe81bb-fa06-3270-844c-90c532344bcd,340,7,1975-03-30 18:37:41+00:00,390
78fc10e1-cec7-3126-905f-3f975b4e0c8a,340,7,1979-12-26 20:40:41+00:00,1327
a1adc6a9-db44-311a-b4f7-548a200a70a7,340,3,2008-03-22 03:08:33+00:00,1328
b726fd11-b452-3547-9b34-76dbf149eda5,340,6,1977-04-18 15:29:06+00:00,1290
69cf7147-f2c4-3797-be49-6a08ac12fb2b,340,1,1978-07-08 02:47:45+00:00,580
0351e0f5-9e8f-39a4-9ffb-dadb814e4ca1,340,6,1974-02-16 19:51:23+00:00,1009
8d1c82d4-2595-3c90-be78-07624459d1a9,340,2,2001-07-03 13:28:12+00:00,1329
17ac5177-614a-33a2-883e-232a6b52c561,340,2,1998-06-28 07:53:50+00:00,1330
f8fc790c-6bda-3ffc-9c35-65bbdc8d1dba,340,1,1999-11-12 11:04:26+00:00,1331
a792141b-ced6-3047-8cd3-2fa6b82c373f,340,6,2002-11-01 04:18:37+00:00,1332
e12c0ff3-5397-397c-a79c-8914a50d13a8,340,1,2017-10-27 06:34:29+00:00,1333
0d9c5bda-5c39-3886-951d-2414bc1138b8,340,3,1976-01-20 20:55:08+00:00,1334
96d8fe90-adab-3f01-b70d-0046d2ec1b9a,340,2,2016-04-07 04:19:28+00:00,1335
736ef21b-2fd3-35fd-a5d3-2cefde4eb12d,340,2,1993-04-08 20:45:57+00:00,1336
fe3ca338-897b-3884-8480-8f05b3d8670b,340,4,2005-07-25 01:04:50+00:00,1337
b1b937e3-7d4c-39c0-8211-5a03388d205c,340,1,2007-07-29 18:42:58+00:00,1338
5a3600b9-061d-3fea-a729-eda467949ca5,340,6,2000-12-06 23:25:38+00:00,77
319bb98c-79da-38b5-bd81-718931cf4927,340,6,1997-07-27 19:15:21+00:00,898
c1d1f3cf-bbbb-377d-930d-30b95ccf3580,340,4,1996-03-12 17:36:38+00:00,218
ef00d11e-bcb4-3602-ad84-7c47e4915094,340,3,1983-01-15 04:05:12+00:00,1340
c743494d-5b30-3745-8646-78b7c8667e2b,340,4,2012-04-15 14:12:55+00:00,1341
5f781e7c-9fd8-3463-9b38-c779be90076a,340,2,1984-01-14 13:48:36+00:00,773
926ec58d-50c7-31c9-ba12-6e74c1f51cf2,340,6,1988-12-15 14:51:04+00:00,359
bc8c798e-aaf0-3e0b-88e4-94796776fc18,340,5,2009-08-03 18:56:26+00:00,362
9c3af827-f512-3d26-8d40-3a1948bd4f62,340,7,2017-05-19 06:33:20+00:00,1342
22279ac0-ebfc-3ff8-846b-ce8f54a135bf,340,7,1993-09-28 13:17:44+00:00,1343
d1be9d2a-f205-3835-8548-865cd5c86d66,340,5,1970-05-15 04:50:56+00:00,1344
dc2335d6-43c0-3c70-855f-69fc705e177f,340,2,2007-10-04 23:13:27+00:00,1345
1cc940ae-8d3d-3898-9a2e-78b6eb0a7804,340,1,1985-08-12 01:51:05+00:00,185
36b5cd04-b53c-3130-a557-fea35924b57c,340,5,2001-11-20 11:27:11+00:00,1346
f3b1026d-70ee-303f-a6ed-fe5a59bb8131,340,1,1999-01-04 01:06:46+00:00,1192
e5b87014-b6b7-3389-a7c1-4c3671fcc4aa,340,6,1998-12-15 06:41:54+00:00,1347
7d9aac96-6a91-3afd-a1a3-d409686a4a36,340,3,1975-04-01 12:23:20+00:00,1348
d6cc65d3-e265-3b18-841f-318be601d149,340,5,1972-03-16 00:50:32+00:00,1349
4accf2a9-82ad-3dc0-a73c-996ecfd5ef35,340,7,1992-05-15 21:18:40+00:00,1350
b856d289-0b7a-3a30-9f75-d3ebae3e157f,379,3,1988-09-14 13:56:19+00:00,1279
e1eeafde-6d86-31b5-978b-69d4f5496cd8,379,6,2005-05-27 07:51:37+00:00,1351
519286f4-5ed9-3ed8-a70d-812ceccd0e11,379,7,2015-11-01 05:16:53+00:00,1352
f4a3a3ae-cf43-39fa-b9cf-3d47d82b8043,379,2,2014-07-21 17:43:16+00:00,1353
9d60de70-f7ab-39d1-826a-cc82ced77f2f,379,5,1984-11-07 04:57:21+00:00,1354
a2c0569f-d86b-3960-9787-4646bb8c6fc1,379,7,1970-09-04 20:28:49+00:00,1355
1dc1b4cd-c308-38dd-8c0a-9098b132b1e6,379,1,2014-04-10 00:51:00+00:00,109
4bd28ad1-0fe9-388b-9a3a-15e2253ef3aa,379,4,1978-09-27 21:36:30+00:00,56
dd49b139-86bb-3bef-b560-3e437e21b83d,379,5,1994-12-29 00:18:23+00:00,1005
465d9d46-4a6c-3cc2-9742-4fade503cf1c,379,2,2004-05-16 03:52:02+00:00,1356
3c8b3211-1cab-3dcd-b5d0-0a05cd89b63d,379,5,1998-05-19 17:55:48+00:00,1357
eff5680b-3013-342d-b995-e0f59b70a1da,379,6,1980-09-07 12:52:09+00:00,1358
d2ba7751-30da-3d99-8667-c5564e8a98cf,379,7,2018-02-05 11:07:36+00:00,10
84598805-d1f2-397b-8be1-58a7c8549129,379,5,1989-03-23 09:19:06+00:00,1359
930a9d81-9ecc-38fc-ac8e-29347c10ad98,379,5,1970-01-06 13:59:04+00:00,1360
37c69e2e-558f-36c8-a665-6603a1756aa0,379,3,1978-12-19 11:57:19+00:00,1361
40fff66e-c11f-30ac-bfa3-d1f0feb5a01b,379,2,1987-04-28 05:08:20+00:00,1362
13b6fc5c-48c8-3e2f-adf0-1e279f52583f,379,4,1985-01-24 15:31:30+00:00,1363
0e998b4a-096e-36bf-949c-2fc04c89e0dd,379,3,1993-01-26 14:32:50+00:00,247
b29a8d30-3cd2-3967-8bb9-1469c3763227,379,6,1981-11-04 03:12:37+00:00,1169
79c1dc74-be79-3dfd-bef3-162b4bfc2f10,379,2,2013-03-24 04:35:28+00:00,296
284da4a8-549c-33a5-86d8-d98570b591b2,379,1,1999-09-25 15:40:31+00:00,120
cd56e3a9-3f20-3c70-96b9-6621e11808a4,379,1,2015-07-12 12:25:36+00:00,1364
5b471b46-78c5-3d58-9d27-a0c13a855cf9,379,4,2008-10-22 08:38:55+00:00,1365
18c60900-dc31-3e62-89e2-b5602c36b868,379,4,2009-12-08 20:14:24+00:00,1366
60699512-1b51-3d46-b1c2-b142eaf594d2,379,3,2000-11-04 19:30:52+00:00,1367
894ae85a-ed02-3989-9a17-5528f164e138,379,3,1997-10-22 21:24:46+00:00,1018
97ca3b77-cc31-337f-b749-1887e0480482,379,1,2006-01-27 03:36:54+00:00,1368
32d58271-abc0-3409-a367-86a99f08bb77,379,5,2006-09-10 14:56:05+00:00,1369
bda1c807-bfb2-3019-a0d2-abc535ef53c9,379,1,2003-10-11 14:06:35+00:00,1370
c8854970-27a6-3e66-9517-322509864554,379,1,1991-12-25 06:14:10+00:00,178
045bb9b9-a07c-3062-8aba-6ef2e4552014,379,2,1977-10-09 18:23:54+00:00,1371
eb94c7a3-e10f-3d9d-a6ac-99afe7ee66c0,379,7,2013-05-17 08:30:57+00:00,1372
2322786e-7b1c-35ef-ac39-26f4a930a6c9,379,5,1990-05-28 21:26:41+00:00,1373
566f433c-1d13-3b7b-b669-736d688ce3b5,379,7,1995-01-24 08:39:03+00:00,1225
6fa528b9-c4ee-3b8c-8fc6-7302df24eaa9,379,5,1994-09-24 18:07:01+00:00,1374
6aa14ac5-4abd-3146-9296-78055aedf746,379,2,1994-07-13 09:32:08+00:00,1375
ff53c176-9ed2-36eb-9c13-ca3f62f7482c,379,3,1989-09-21 20:20:36+00:00,1376
8e428243-2310-3145-ba36-f6fce58208f6,379,1,2000-05-27 00:12:16+00:00,735
7ec3f8b7-2e56-3f3a-b669-b12fe95ee573,379,1,2000-07-21 14:19:00+00:00,1377
c2c66e08-9677-3249-9a42-0d88a5c9af64,379,2,2007-12-24 19:17:08+00:00,1378
656f8925-3716-3370-a611-b628fd71419b,379,3,1979-07-25 20:23:21+00:00,1379
f9f09e5a-d482-3d8e-8989-37c6010365a1,379,7,2003-12-18 22:44:38+00:00,1380
099c725f-02b6-3ce2-a2c8-3a457130c671,379,2,1983-12-24 13:51:34+00:00,992
74557c12-7b9d-3508-ba10-07fb9300594f,379,4,2001-06-23 16:56:38+00:00,191
adaf53c1-6e47-367c-aa3d-d5c37d23b04d,379,7,1976-10-19 23:46:33+00:00,1381
2db737bb-cb09-30d9-96c2-607f83e96360,379,2,2004-06-18 18:26:26+00:00,510
e6a664a3-f6ec-3b71-b26b-8a161a085dc2,379,3,1979-06-22 22:15:56+00:00,1382
d7bd3a4a-5b1e-3020-9a5d-4063322e17ea,379,5,1983-01-12 18:22:16+00:00,1383
a885fa60-aa41-3da0-a266-6f470f7d0901,379,2,1989-12-07 02:45:16+00:00,1384
4a834c3e-9909-38fa-a048-a9af5d304246,332,5,1984-03-15 03:00:31+00:00,1279
6e60fe97-93f1-3419-8ebb-d28d3c620d89,332,3,1980-08-23 23:14:08+00:00,873
cbe7fcc9-a63f-3b59-bff5-fc4037b1c4e9,332,7,1988-01-15 11:52:59+00:00,1385
69b5c263-e10d-3c34-974e-2145260a6c10,332,4,1999-06-21 22:08:17+00:00,1386
e0e79921-a0b6-328d-ba66-c27fbe52ad01,332,4,1992-11-22 01:42:15+00:00,1387
e5697e0d-77c8-3a7a-a87f-2be6aa6ba223,332,7,2001-09-09 09:34:06+00:00,517
12972b6b-7d33-39c7-8818-5b5cca34dd65,332,1,2016-06-30 19:19:05+00:00,1388
1cb0ca49-b10e-37fb-9874-394a1e19bebf,332,4,1973-03-16 12:52:06+00:00,1389
ac5cc6d5-6e53-3d2a-abc7-b46be8534182,332,4,1995-01-22 15:42:10+00:00,1390
f37548fb-c353-3146-a8a7-cd60935950fd,332,6,1991-11-01 03:13:17+00:00,1391
87fe264e-4922-3469-bde2-31e56e44d79e,332,2,1986-07-18 14:44:46+00:00,1392
272f7598-8912-3330-9b60-4cf0bd45e922,332,1,1997-09-22 06:47:32+00:00,1393
5a2039f7-3f86-386d-9ca3-6dcbb86b0cb0,332,2,2007-01-02 13:32:43+00:00,1394
455b521a-5794-3b78-a5cd-c9a821e9d332,332,7,1992-05-08 06:34:13+00:00,1395
2cb88f21-57ad-3622-9073-7599c44f2504,332,1,2002-09-07 18:37:35+00:00,1396
b182713e-111f-3d27-a38f-3f42f7990a43,332,1,1993-01-25 01:33:09+00:00,931
f8cf40b4-58b9-3844-8382-f9580a16322f,332,1,1978-03-18 22:48:53+00:00,1397
c1b1d9f8-fd2b-3ab7-8904-b3ee3374265f,332,3,1973-01-10 14:07:47+00:00,478
21e7edf2-96da-3f23-b905-021c781c6f30,332,1,2012-03-27 04:05:48+00:00,1398
368b98bf-624a-3800-88ec-e26989035d1a,332,5,1973-09-02 21:30:31+00:00,1045
0d773a05-c8ca-3a02-b906-1157c5694206,332,3,1972-11-05 02:03:08+00:00,1399
d68a8575-191b-3e14-94de-84a6d08981ed,332,2,1991-01-14 02:36:21+00:00,1400
3f8aa92e-e7bf-3957-8c5e-659a249d7b79,332,2,1974-12-18 22:39:00+00:00,1401
503a5c64-96b5-3f8f-9fc9-6010f16f4e8b,332,4,2016-09-29 21:52:51+00:00,1402
3163e6be-3b6b-3a3c-b523-4e6df1bbdc8c,332,2,1992-11-07 17:23:22+00:00,1403
5544e453-4348-375b-8562-0231a85c9aeb,332,1,1971-12-13 19:13:14+00:00,1404
c6f4a51f-7a10-3305-8917-105f8a351835,332,6,2001-09-25 00:13:18+00:00,1405
b70444f9-c280-36b2-b920-4c2f47d059aa,332,5,1975-03-19 17:55:30+00:00,1406
dbfe9b94-af83-3c47-a3f7-34ca4dff42b4,332,5,2004-01-12 18:48:54+00:00,944
eee3945a-80a2-34c9-81cf-7d53bc33025d,332,3,1990-01-13 01:56:23+00:00,1407
8cf1a469-0c1f-36c7-bf17-c982a60b6eab,332,7,2013-02-13 04:33:00+00:00,1408
3b989ec0-84ff-370f-a1d5-0eadee65a22e,332,7,1994-01-05 22:20:05+00:00,1409
fe202246-a31f-38ce-ac8f-c087e226be25,332,5,1982-12-20 23:48:02+00:00,1371
96b7e415-201d-34fa-8674-f142fbba0b1a,332,1,1978-09-12 19:51:51+00:00,1101
a75949fa-8f14-3213-bb02-12facbc230d1,332,7,2009-05-18 09:49:09+00:00,1410
